symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
SLV,rsi_overbought_70,MEAN_REV,100,long,824,0.5182,182.33,1089.9,0.677,4.802,0.0,150243.6,4.802,16.26
SLV,rvol_low_decile,VOL_REGIME,100,long,364,0.6538,161.16,645.29,1.011,4.765,0.0,58660.6,4.765,7.18
GC=F,stack_volspike_powerhour,STACK,390,long,13,0.8462,355.48,270.52,2.693,4.738,0.0,4621.2,4.738,0.09
ES=F,bbz_above_2,MEAN_REV,100,long,928,0.6164,28.49,183.84,0.627,4.721,0.0,26438.8,4.721,6.78
IWM,wide_bar_close_high,ORDERFLOW,390,long,118,0.7119,351.44,808.6,0.891,4.721,0.0,41470.5,4.721,2.33
QQQ,bbz_above_2,MEAN_REV,20,long,284,0.6056,44.47,159.15,2.529,4.709,0.0,12630.2,4.709,5.6
ES=F,rsi_extreme_high_80,MEAN_REV,390,long,177,0.774,101.53,287.99,0.723,4.69,0.0,17971.4,4.69,1.29
ES=F,tick_imb_negative,ORDERFLOW,20,long,2892,0.5716,10.79,123.82,0.789,4.686,0.0,31205.2,4.686,21.14
ES=F,rvol_high_decile,VOL_REGIME,20,long,1548,0.6118,20.04,168.42,1.077,4.681,0.0,31016.1,4.681,11.32
GLD,stack_open_strong_momo,STACK,100,long,243,0.6214,136.15,453.73,1.214,4.678,0.0,33085.0,4.678,4.8
GC=F,cvd_rising_strong,ORDERFLOW,5,long,2884,0.5253,4.72,54.28,1.574,4.67,0.0,13613.5,4.67,21.02
SLV,vol_spike_2sd,VOLUME,100,long,317,0.6183,269.18,1030.27,1.057,4.652,0.0,85329.1,4.652,6.25
GC=F,momo_acceleration_pos,MOMENTUM,20,long,2954,0.5738,12.37,144.5,0.775,4.652,0.0,36533.6,4.652,21.53
QQQ,rsi_extreme_high_80,MEAN_REV,5,long,124,0.6774,21.0,50.43,7.536,4.636,0.0,2603.8,4.636,2.45
ES=F,range_spike,VOL_REGIME,100,long,673,0.6226,38.53,215.83,0.723,4.631,0.0,25932.6,4.631,4.92
SPY,inside_bar,STRUCTURE,20,long,606,0.5974,27.62,146.78,1.703,4.631,0.0,16734.9,4.631,11.96
SPY,outside_bar_close_low,STRUCTURE,100,long,126,0.6984,123.5,301.52,1.658,4.598,0.0,15560.9,4.598,2.49
GC=F,rvol_low_decile,VOL_REGIME,20,long,1527,0.5363,12.58,107.06,1.064,4.592,0.0,19211.1,4.592,11.13
QQQ,stack_volspike_powerhour,STACK,390,long,35,0.8,558.71,723.35,1.583,4.57,0.0,19554.9,4.57,0.69
SLV,stack_orderflow_trend_align,STACK,100,long,409,0.5599,272.72,1213.27,0.91,4.546,1e-05,111544.3,4.546,8.07
IWM,momo_5d_strong_down,MOMENTUM,20,long,692,0.5665,39.02,226.25,1.561,4.537,1e-05,27002.1,4.537,13.65
SPY,stack_oversold_uptrend,STACK,100,long,95,0.7158,141.8,306.4,1.873,4.511,1e-05,13471.5,4.511,1.87
IWM,momo_5d_strong_up,MOMENTUM,100,long,773,0.6028,75.24,465.05,0.655,4.498,1e-05,58157.6,4.498,15.25
GC=F,range_contraction,VOL_REGIME,20,long,1178,0.5747,15.85,120.93,1.186,4.497,1e-05,18666.7,4.497,8.59
GLD,golden_cross_state,MOMENTUM,5,long,3482,0.5609,8.36,109.83,1.377,4.489,1e-05,29095.4,4.489,68.72
QQQ,momo_acceleration_neg,MOMENTUM,5,long,2269,0.5862,8.62,91.52,1.705,4.488,1e-05,19565.3,4.488,44.76
GC=F,stack_overbought_downtrend,STACK,20,long,233,0.618,27.37,93.34,2.653,4.475,1e-05,6376.5,4.475,1.7
SPY,momo_5d_strong_down,MOMENTUM,20,long,313,0.623,53.93,213.53,2.286,4.468,1e-05,16879.6,4.468,6.18
ES=F,trend_below_50sma,MOMENTUM,5,long,5467,0.5535,3.56,58.99,1.093,4.466,1e-05,19481.0,4.466,39.97
IWM,wide_bar_close_low,ORDERFLOW,390,long,131,0.687,357.38,917.71,0.798,4.457,1e-05,46816.9,4.457,2.58
SPY,tod_power_hour,TIME_OF_DAY,20,long,966,0.5983,21.8,151.98,1.298,4.457,1e-05,21055.5,4.457,19.06
GC=F,tod_power_hour,TIME_OF_DAY,5,long,1188,0.5354,7.72,59.88,2.332,4.441,1e-05,9165.7,4.441,8.66
GLD,tod_open_hour,TIME_OF_DAY,20,long,726,0.5771,31.13,189.03,1.491,4.438,1e-05,22602.9,4.438,14.33
GC=F,tick_imb_positive,ORDERFLOW,5,long,2888,0.5218,4.51,54.71,1.492,4.43,1e-05,13023.3,4.43,21.05
ES=F,stack_oversold_uptrend,STACK,390,long,327,0.7156,91.15,372.28,0.502,4.427,1e-05,29805.2,4.427,2.39
ES=F,vol_compression_then_expansion,GAMMA_PROXY,5,long,2890,0.5443,2.74,33.31,1.488,4.42,1e-05,7914.3,4.42,21.13
GLD,death_cross_state,MOMENTUM,5,long,1381,0.5619,11.57,97.3,2.151,4.417,1e-05,15971.5,4.417,27.25
SPY,rsi_extreme_high_80,MEAN_REV,100,long,117,0.6325,107.67,263.9,1.651,4.413,1e-05,12597.0,4.413,2.31
SPY,wide_bar_close_low,ORDERFLOW,100,long,150,0.6733,117.47,326.64,1.456,4.405,1e-05,17620.7,4.405,2.96
IWM,tick_imb_positive,ORDERFLOW,100,long,960,0.601,72.67,511.63,0.575,4.401,1e-05,69763.7,4.401,18.94
ES=F,tod_overnight_close,TIME_OF_DAY,100,long,594,0.6195,35.94,199.35,0.73,4.394,1e-05,21347.1,4.394,4.34
IWM,stack_oversold_uptrend,STACK,390,long,97,0.7113,340.42,764.06,0.913,4.388,1e-05,33020.5,4.388,1.91
ES=F,tod_open_hour,TIME_OF_DAY,100,long,594,0.6212,34.99,194.58,0.728,4.382,1e-05,20782.3,4.382,4.34
SLV,stack_open_strong_momo,STACK,100,long,301,0.6179,259.21,1028.03,1.02,4.375,1e-05,78023.2,4.375,5.94
IWM,dow_friday,TIME_OF_DAY,5,long,1018,0.5442,13.4,97.8,2.48,4.371,1e-05,13640.8,4.371,20.09
GC=F,bbz_above_2,MEAN_REV,5,long,921,0.5592,7.88,54.76,2.604,4.367,1e-05,7256.7,4.367,6.71
SLV,inside_bar,STRUCTURE,20,long,863,0.5771,62.78,422.83,1.344,4.362,1e-05,54182.2,4.362,17.03
IWM,outside_bar_close_low,STRUCTURE,390,long,160,0.6875,302.92,878.56,0.707,4.361,1e-05,48467.8,4.361,3.16
GC=F,rsi_oversold_30,MEAN_REV,100,long,584,0.5908,49.84,276.26,0.73,4.36,1e-05,29106.5,4.36,4.26
IWM,trend_below_50sma,MOMENTUM,20,long,2250,0.5187,22.02,239.77,0.831,4.356,1e-05,49544.5,4.356,44.4
GC=F,rvol_above_iv_proxy,GAMMA_PROXY,20,long,1043,0.559,16.84,125.04,1.219,4.349,1e-05,17564.5,4.349,7.6
ES=F,rsi_extreme_high_80,MEAN_REV,100,long,177,0.6949,39.35,120.89,1.317,4.33,1e-05,6964.7,4.33,1.29
SLV,tod_power_hour,TIME_OF_DAY,20,long,966,0.5714,66.78,479.68,1.26,4.327,2e-05,64510.4,4.327,19.06
SLV,momo_acceleration_neg,MOMENTUM,5,long,2395,0.5324,21.07,238.45,1.599,4.323,2e-05,50451.6,4.323,47.26
ES=F,rsi_extreme_low_20,MEAN_REV,100,long,137,0.6788,95.88,259.9,1.493,4.318,2e-05,13135.8,4.318,1.0
QQQ,range_contraction,VOL_REGIME,100,long,493,0.6065,89.4,459.79,0.787,4.317,2e-05,44074.0,4.317,9.73
GC=F,wide_bar_close_high,ORDERFLOW,100,long,304,0.6382,64.81,261.86,1.002,4.315,2e-05,19702.1,4.315,2.22
QQQ,tod_open_hour,TIME_OF_DAY,20,long,726,0.5937,31.78,198.53,1.449,4.313,2e-05,23071.6,4.313,14.32
ES=F,momo_5d_strong_up,MOMENTUM,100,long,251,0.6892,86.68,319.07,1.1,4.304,2e-05,21757.3,4.304,1.84
QQQ,stack_oversold_uptrend,STACK,20,long,145,0.6552,62.1,173.77,3.234,4.303,2e-05,9004.6,4.303,2.86
IWM,rsi_extreme_high_80,MEAN_REV,100,long,110,0.7727,151.11,369.31,1.656,4.291,2e-05,16621.7,4.291,2.17
GC=F,momo_acceleration_neg,MOMENTUM,5,long,4104,0.539,4.15,62.03,1.212,4.289,2e-05,17044.6,4.289,29.91
IWM,outside_bar_close_high,STRUCTURE,390,long,153,0.6928,298.94,863.93,0.709,4.28,2e-05,45738.0,4.28,3.02
QQQ,close_at_low,ORDERFLOW,20,long,503,0.6044,40.52,212.96,1.722,4.268,2e-05,20382.9,4.268,9.92
ES=F,rvol_low_decile,VOL_REGIME,5,long,1685,0.5513,3.3,31.99,1.868,4.237,2e-05,5563.6,4.237,12.32
GC=F,rvol_above_iv_proxy,GAMMA_PROXY,5,long,1043,0.5753,8.06,61.52,2.373,4.233,2e-05,8410.6,4.233,7.6
SPY,dow_friday,TIME_OF_DAY,5,long,1018,0.5835,9.31,70.24,2.399,4.23,2e-05,9478.4,4.23,20.09
GLD,momo_5d_strong_up,MOMENTUM,100,long,683,0.5754,76.41,472.68,0.654,4.225,2e-05,52188.5,4.225,13.48
SPY,tod_open_hour,TIME_OF_DAY,20,long,726,0.6102,23.75,151.92,1.414,4.211,3e-05,17239.1,4.211,14.33
GC=F,stack_open_strong_momo,STACK,390,long,131,0.6412,165.8,451.25,0.753,4.205,3e-05,21720.4,4.205,0.95
IWM,tick_imb_negative,ORDERFLOW,20,long,1024,0.5195,28.21,216.66,1.178,4.166,3e-05,28885.8,4.166,20.21
GC=F,tod_lunch_lull,TIME_OF_DAY,20,long,1201,0.5737,13.97,116.98,1.081,4.138,3e-05,16777.9,4.138,8.75
QQQ,range_contraction,VOL_REGIME,20,long,510,0.6059,34.5,188.36,1.658,4.137,4e-05,17596.0,4.137,10.06
QQQ,dow_friday,TIME_OF_DAY,5,long,1019,0.5918,11.89,92.6,2.325,4.101,4e-05,12120.5,4.101,20.1
QQQ,stack_orderflow_trend_align,STACK,20,long,567,0.5944,26.69,155.5,1.553,4.087,4e-05,15131.4,4.087,11.19
QQQ,tod_power_hour,TIME_OF_DAY,20,long,966,0.5859,26.63,202.68,1.189,4.084,4e-05,25728.0,4.084,19.06
GLD,momo_acceleration_neg,MOMENTUM,5,long,2185,0.5634,10.07,115.42,1.58,4.08,5e-05,22012.4,4.08,43.12
GC=F,inside_bar,STRUCTURE,20,long,2173,0.5495,11.12,127.06,0.792,4.078,5e-05,24153.6,4.078,15.84
ES=F,wide_bar_close_low,ORDERFLOW,100,long,310,0.6194,46.3,200.11,0.936,4.073,5e-05,14351.9,4.073,2.27
ES=F,inside_bar,STRUCTURE,20,long,1791,0.5734,9.7,100.89,0.87,4.071,5e-05,17379.6,4.071,13.09
QQQ,tick_imb_positive,ORDERFLOW,5,long,996,0.5813,10.99,85.47,2.326,4.056,5e-05,10942.1,4.056,19.65
SPY,trend_above_50sma,MOMENTUM,5,long,3151,0.563,4.55,63.03,1.308,4.055,5e-05,14348.3,4.055,62.17
GLD,momo_5d_strong_down,MOMENTUM,20,long,459,0.6187,45.28,239.76,1.709,4.046,5e-05,20782.0,4.046,9.06
QQQ,trend_above_50sma,MOMENTUM,5,long,3078,0.5699,6.16,85.11,1.31,4.017,6e-05,18966.4,4.017,60.72
QQQ,inside_bar,STRUCTURE,20,long,730,0.5973,30.87,207.63,1.345,4.016,6e-05,22532.1,4.016,14.4
GC=F,vol_spike_2sd,VOLUME,20,long,1250,0.5504,12.7,112.22,1.024,4.002,6e-05,15877.7,4.002,9.11
GLD,inside_bar,STRUCTURE,20,long,990,0.5545,24.68,194.5,1.148,3.993,7e-05,24433.9,3.993,19.54
IWM,momo_acceleration_pos,MOMENTUM,20,long,1825,0.5129,21.73,232.87,0.844,3.985,7e-05,39648.7,3.985,36.01
IWM,rsi_oversold_30,MEAN_REV,100,long,251,0.5498,130.78,524.9,1.008,3.947,8e-05,32826.1,3.947,4.95
QQQ,close_at_high,ORDERFLOW,20,long,752,0.5851,28.01,194.82,1.301,3.942,8e-05,21061.0,3.942,14.84
GLD,range_contraction,VOL_REGIME,20,long,377,0.6207,42.53,210.54,1.828,3.922,9e-05,16032.2,3.922,7.44
SPY,tick_imb_positive,ORDERFLOW,20,long,976,0.6598,21.23,169.14,1.136,3.921,9e-05,20716.6,3.921,19.26
SPY,tick_imb_positive,ORDERFLOW,5,long,976,0.6107,8.89,70.96,2.269,3.916,9e-05,8681.2,3.916,19.26
ES=F,stack_open_strong_momo,STACK,390,long,69,0.7101,187.04,396.9,0.966,3.915,9e-05,12905.9,3.915,0.5
GLD,tick_imb_negative,ORDERFLOW,5,long,957,0.5517,13.99,112.62,2.249,3.844,0.00012,13391.3,3.844,18.89
GC=F,vol_dry_neg2sd,VOLUME,20,long,1011,0.5608,15.37,127.3,1.093,3.839,0.00012,15538.3,3.839,7.37
ES=F,outside_bar_close_low,STRUCTURE,100,long,424,0.6203,36.42,195.86,0.753,3.829,0.00013,15442.6,3.829,3.1
GLD,bbz_above_2,MEAN_REV,20,long,347,0.5908,37.13,180.81,1.858,3.825,0.00013,12883.6,3.825,6.85
IWM,trend_above_50sma,MOMENTUM,20,long,2749,0.5264,14.97,206.34,0.657,3.804,0.00014,41154.9,3.804,54.24
IWM,vol_compression_then_expansion,GAMMA_PROXY,100,long,968,0.6147,56.81,465.41,0.494,3.798,0.00015,54994.2,3.798,19.1
GLD,wide_bar_close_high,ORDERFLOW,100,long,102,0.6373,164.7,438.83,1.519,3.79,0.00015,16799.1,3.79,2.01
IWM,rsi_overbought_70,MEAN_REV,100,long,509,0.5855,57.92,345.25,0.679,3.785,0.00015,29479.6,3.785,10.04
SLV,momo_5d_strong_down,MOMENTUM,20,long,949,0.5606,59.86,488.85,1.108,3.772,0.00016,56810.7,3.772,18.73
GLD,outside_bar_close_high,STRUCTURE,100,long,107,0.6449,140.53,385.72,1.475,3.769,0.00016,15036.7,3.769,2.11
SPY,rvol_low_decile,VOL_REGIME,20,long,577,0.6014,15.69,100.33,1.415,3.757,0.00017,9053.8,3.757,11.39
SPY,stack_overbought_downtrend,STACK,390,long,118,0.7458,300.53,876.5,0.703,3.725,0.0002,35462.1,3.725,2.33
GLD,vol_dry_neg2sd,VOLUME,5,long,339,0.6136,21.55,107.45,3.631,3.693,0.00022,7306.7,3.693,6.69
GC=F,dow_monday,TIME_OF_DAY,5,long,2647,0.5448,4.12,57.9,1.287,3.658,0.00025,10896.8,3.658,19.29
ES=F,golden_cross_state,MOMENTUM,5,long,8593,0.5418,1.4,35.59,0.712,3.646,0.00027,12028.1,3.646,62.82
SLV,golden_cross_state,MOMENTUM,20,long,3101,0.5318,30.6,468.22,0.591,3.639,0.00027,94881.4,3.639,61.19
ES=F,stack_overbought_downtrend,STACK,100,long,283,0.6678,40.19,186.41,0.873,3.627,0.00029,11374.0,3.627,2.07
IWM,golden_cross_state,MOMENTUM,5,long,2997,0.5209,6.82,103.27,1.196,3.617,0.0003,20446.1,3.617,59.14
SLV,bbz_above_2,MEAN_REV,5,long,338,0.5858,35.09,179.01,3.548,3.604,0.00031,11861.3,3.604,6.67
GLD,rsi_extreme_low_20,MEAN_REV,20,short,56,0.6429,110.78,230.03,4.358,3.604,0.00031,6203.8,3.604,1.11
ES=F,trend_above_50sma,MOMENTUM,20,long,8142,0.5521,3.08,77.68,0.359,3.577,0.00035,25072.6,3.577,59.53
IWM,tod_lunch_lull,TIME_OF_DAY,20,long,1440,0.5417,21.01,223.03,0.853,3.575,0.00035,30258.8,3.575,28.41
GC=F,outside_bar_close_low,STRUCTURE,100,long,383,0.5953,56.23,308.23,0.738,3.57,0.00036,21536.7,3.57,2.79
SLV,momo_5d_strong_up,MOMENTUM,20,long,1235,0.5644,50.79,504.03,0.912,3.541,0.0004,62724.3,3.541,24.37
GLD,rsi_overbought_70,MEAN_REV,20,long,971,0.5499,23.83,210.09,1.027,3.535,0.00041,23140.8,3.535,19.16
SPY,momo_acceleration_neg,MOMENTUM,5,long,1970,0.5604,5.26,66.57,1.43,3.506,0.00046,10358.2,3.506,38.87
GC=F,momo_5d_strong_down,MOMENTUM,100,long,513,0.5517,57.33,371.8,0.624,3.493,0.00048,29411.2,3.493,3.74
SPY,bbz_below_2,MEAN_REV,20,long,258,0.6163,32.31,148.93,1.964,3.485,0.00049,8336.9,3.485,5.09
QQQ,vol_compression_then_expansion,GAMMA_PROXY,20,long,1058,0.5681,16.35,152.83,0.968,3.48,0.0005,17300.8,3.48,20.87
SPY,rsi_oversold_30,MEAN_REV,5,long,188,0.6117,23.23,92.07,4.568,3.46,0.00054,4368.0,3.46,3.71
QQQ,vol_spike_2sd,VOLUME,20,long,277,0.6245,39.1,188.5,1.877,3.453,0.00056,10831.4,3.453,5.46
SLV,trend_above_50sma,MOMENTUM,5,long,2921,0.5207,15.09,237.14,1.152,3.44,0.00058,44084.4,3.44,57.64
GC=F,tod_power_hour,TIME_OF_DAY,20,long,1187,0.572,13.41,134.68,0.901,3.431,0.0006,15920.9,3.431,8.65
QQQ,momo_acceleration_pos,MOMENTUM,5,long,1476,0.5515,10.55,118.9,1.606,3.409,0.00065,15569.9,3.409,29.12
IWM,close_at_low,ORDERFLOW,20,long,606,0.5429,31.41,227.22,1.251,3.403,0.00067,19032.0,3.403,11.96
GC=F,outside_bar_close_high,STRUCTURE,100,long,460,0.5696,47.32,298.4,0.642,3.401,0.00067,21768.5,3.401,3.35
GLD,stack_orderflow_trend_align,STACK,20,long,443,0.5914,35.93,223.91,1.452,3.378,0.00073,15919.1,3.378,8.74
SPY,vol_compression_then_expansion,GAMMA_PROXY,5,long,1044,0.5632,5.45,52.13,1.891,3.376,0.00073,5686.8,3.376,20.6
GLD,tod_lunch_lull,TIME_OF_DAY,5,long,1445,0.5702,10.55,118.88,1.606,3.372,0.00075,15238.1,3.372,28.52
IWM,rsi_overbought_70,MEAN_REV,20,long,530,0.5755,25.25,173.5,1.317,3.35,0.00081,13381.8,3.35,10.46
QQQ,stack_oversold_uptrend,STACK,100,long,145,0.7103,142.26,515.11,1.118,3.326,0.00088,20628.0,3.326,2.86
IWM,dow_midweek,TIME_OF_DAY,20,long,3078,0.5312,13.95,233.2,0.542,3.32,0.0009,42951.8,3.32,60.73
QQQ,rvol_high_decile,VOL_REGIME,20,long,607,0.6194,36.72,272.52,1.219,3.32,0.0009,22287.9,3.32,11.97
IWM,vol_compression_then_expansion,GAMMA_PROXY,20,long,981,0.5321,23.71,224.47,0.956,3.308,0.00094,23256.8,3.308,19.36
IWM,rvol_low_decile,VOL_REGIME,390,long,453,0.6247,121.23,780.59,0.318,3.306,0.00095,54918.8,3.306,8.94
IWM,momo_acceleration_neg,MOMENTUM,20,long,1976,0.5349,15.03,203.25,0.669,3.286,0.00102,29689.4,3.286,38.99
ES=F,stack_orderflow_trend_align,STACK,20,long,1186,0.5632,5.86,61.49,0.862,3.28,0.00104,6945.5,3.28,8.67
IWM,inside_bar,STRUCTURE,20,long,768,0.5352,25.37,214.83,1.069,3.273,0.00106,19486.9,3.273,15.15
SLV,dow_midweek,TIME_OF_DAY,5,long,3083,0.5371,13.5,229.08,1.067,3.272,0.00107,41615.7,3.272,60.83
SPY,outside_bar_close_high,STRUCTURE,100,long,135,0.6815,94.16,334.69,1.139,3.269,0.00108,12710.9,3.269,2.66
SPY,vol_dry_neg2sd,VOLUME,20,long,610,0.5869,19.03,144.2,1.194,3.259,0.00112,11606.3,3.259,12.04
QQQ,outside_bar_close_low,STRUCTURE,100,long,138,0.6667,115.81,418.87,1.119,3.248,0.00116,15982.1,3.248,2.72
IWM,vol_spike_2sd,VOLUME,100,long,285,0.5825,93.15,484.13,0.779,3.248,0.00116,26548.0,3.248,5.62
SPY,tick_imb_negative,ORDERFLOW,5,long,1075,0.5628,9.94,100.39,1.793,3.248,0.00116,10690.4,3.248,21.21
IWM,dow_monday,TIME_OF_DAY,20,long,955,0.4921,22.15,210.8,0.951,3.247,0.00117,21150.3,3.247,18.84
SLV,tod_open_hour,TIME_OF_DAY,20,long,726,0.573,49.78,414.69,1.086,3.235,0.00122,36142.8,3.235,14.33
ES=F,tick_imb_positive,ORDERFLOW,20,long,2690,0.5743,4.95,79.75,0.562,3.22,0.00128,13321.2,3.22,19.67
GC=F,death_cross_state,MOMENTUM,5,long,4931,0.5257,2.92,63.64,0.829,3.218,0.00129,14378.2,3.218,35.94
SPY,tod_lunch_lull,TIME_OF_DAY,5,long,1445,0.5723,6.74,79.81,1.529,3.211,0.00132,9740.9,3.211,28.51
SPY,close_at_high,ORDERFLOW,20,long,732,0.5861,17.32,146.0,1.074,3.21,0.00133,12680.1,3.21,14.44
SLV,tick_imb_negative,ORDERFLOW,5,long,924,0.5887,23.1,218.82,1.911,3.209,0.00133,21345.0,3.209,18.23
QQQ,momo_5d_strong_down,MOMENTUM,5,long,566,0.5654,18.22,135.87,2.427,3.19,0.00142,10310.0,3.19,11.17
ES=F,vol_dry_neg2sd,VOLUME,390,long,24,0.7917,210.89,324.53,1.332,3.184,0.00145,5061.5,3.184,0.18
SPY,stack_volspike_powerhour,STACK,100,long,192,0.6562,76.46,334.65,0.925,3.166,0.00155,14680.2,3.166,3.79
GLD,range_contraction,VOL_REGIME,5,long,378,0.5952,17.21,105.79,2.944,3.162,0.00157,6504.0,3.162,7.46
GC=F,rsi_extreme_high_80,MEAN_REV,100,short,177,0.5198,88.13,371.15,0.961,3.159,0.00158,15598.7,3.159,1.29
GC=F,rsi_overbought_70,MEAN_REV,100,long,1337,0.5677,26.15,303.35,0.349,3.152,0.00162,34961.9,3.152,9.75
GLD,stack_open_strong_momo,STACK,20,long,245,0.5796,38.79,192.72,1.821,3.15,0.00163,9502.7,3.15,4.84
SPY,close_at_low,ORDERFLOW,20,long,521,0.5969,23.86,173.0,1.248,3.148,0.00165,12428.8,3.148,10.28
SLV,rsi_overbought_70,MEAN_REV,20,long,827,0.5623,45.51,417.8,0.986,3.133,0.00173,37637.8,3.133,16.32
GLD,tod_power_hour,TIME_OF_DAY,5,long,967,0.5698,12.62,125.36,1.822,3.131,0.00174,12203.8,3.131,19.08
SLV,bbz_above_2,MEAN_REV,100,long,338,0.5473,167.62,994.73,0.682,3.098,0.00195,56656.3,3.098,6.67
IWM,outside_bar_close_high,STRUCTURE,100,long,163,0.6012,111.34,462.08,0.975,3.076,0.0021,18148.1,3.076,3.22
QQQ,stack_open_strong_momo,STACK,20,long,229,0.6463,42.35,208.49,1.838,3.074,0.00211,9697.5,3.074,4.52
QQQ,trend_below_50sma,MOMENTUM,5,long,1937,0.5534,8.72,125.01,1.262,3.069,0.00215,16886.1,3.069,38.21
GC=F,momo_acceleration_neg,MOMENTUM,20,long,4104,0.5383,6.46,134.84,0.433,3.067,0.00216,26492.2,3.067,29.91
IWM,bbz_below_2,MEAN_REV,5,long,256,0.5703,19.65,102.56,3.468,3.066,0.00217,5031.0,3.066,5.05
GC=F,vol_dry_neg2sd,VOLUME,5,long,1014,0.5394,5.86,60.91,1.742,3.065,0.00218,5944.8,3.065,7.39
SPY,dow_monday,TIME_OF_DAY,5,long,962,0.5405,6.7,67.88,1.786,3.06,0.00221,6443.5,3.06,18.98
GLD,outside_bar_close_low,STRUCTURE,20,long,105,0.6095,51.99,174.18,2.701,3.058,0.00222,5458.9,3.058,2.07
QQQ,tod_lunch_lull,TIME_OF_DAY,5,long,1445,0.5785,8.54,106.18,1.455,3.056,0.00224,12336.7,3.056,28.51
ES=F,dow_midweek,TIME_OF_DAY,5,long,8324,0.544,1.62,48.4,0.606,3.054,0.00226,13486.3,3.054,60.86
QQQ,outside_bar_close_high,STRUCTURE,100,long,145,0.6138,107.17,422.58,1.026,3.054,0.00226,15539.6,3.054,2.86
QQQ,wide_bar_close_low,ORDERFLOW,100,long,142,0.6408,118.78,464.88,1.034,3.045,0.00233,16866.1,3.045,2.8
QQQ,stack_oversold_uptrend,STACK,5,long,145,0.5379,23.31,92.22,4.575,3.044,0.00234,3380.4,3.044,2.86
SLV,range_spike,VOL_REGIME,100,long,275,0.5782,191.45,1043.12,0.743,3.044,0.00234,52650.1,3.044,5.43
SPY,vol_dry_neg2sd,VOLUME,5,long,613,0.5693,9.2,74.91,2.223,3.041,0.00236,5639.5,3.041,12.1
QQQ,rvol_above_iv_proxy,GAMMA_PROXY,20,long,317,0.5804,30.17,176.75,1.545,3.039,0.00237,9564.0,3.039,6.25
SPY,trend_below_50sma,MOMENTUM,5,long,1863,0.5443,6.92,98.58,1.271,3.03,0.00245,12891.8,3.03,36.76
SPY,rsi_extreme_high_80,MEAN_REV,5,long,117,0.641,13.09,46.84,5.058,3.023,0.0025,1531.6,3.023,2.31
IWM,rvol_above_iv_proxy,GAMMA_PROXY,100,long,330,0.5879,79.85,479.88,0.673,3.023,0.0025,26350.9,3.023,6.51
QQQ,dow_midweek,TIME_OF_DAY,5,long,3083,0.5611,5.93,108.9,0.985,3.022,0.00251,18273.5,3.022,60.82
GC=F,tod_open_hour,TIME_OF_DAY,20,long,603,0.5473,13.84,112.69,1.112,3.017,0.00256,8347.7,3.017,4.4
GLD,stack_oversold_uptrend,STACK,5,long,237,0.5823,20.54,104.95,3.542,3.013,0.00259,4867.5,3.013,4.68
IWM,stack_oversold_uptrend,STACK,20,long,105,0.6,64.81,221.45,2.649,2.999,0.00271,6805.6,2.999,2.07
QQQ,inside_bar,STRUCTURE,5,long,731,0.5773,11.88,107.43,2.002,2.99,0.00279,8684.4,2.99,14.42
GC=F,stack_orderflow_trend_align,STACK,5,long,1282,0.5367,4.81,57.68,1.509,2.985,0.00284,6164.4,2.985,9.34
QQQ,rsi_extreme_low_20,MEAN_REV,20,long,26,0.6538,185.62,317.85,5.285,2.978,0.0029,4826.1,2.978,0.51
SPY,cvd_rising_strong,ORDERFLOW,20,long,977,0.6551,15.09,158.65,0.861,2.973,0.00295,14741.8,2.973,19.28
ES=F,outside_bar_close_high,STRUCTURE,100,long,453,0.6137,27.93,201.82,0.56,2.945,0.00323,12651.3,2.945,3.31
GC=F,wide_bar_close_high,ORDERFLOW,20,long,307,0.5798,19.87,118.53,1.517,2.938,0.00331,6101.5,2.938,2.24
GLD,wide_bar_close_low,ORDERFLOW,20,long,101,0.6535,54.95,188.01,2.645,2.937,0.00331,5549.5,2.937,1.99
GLD,close_at_high,ORDERFLOW,20,long,541,0.5656,25.67,203.46,1.142,2.935,0.00334,13886.9,2.935,10.68
SLV,tick_imb_positive,ORDERFLOW,20,long,1031,0.5761,36.68,401.6,0.827,2.933,0.00336,37815.4,2.933,20.34
GLD,trend_below_50sma,MOMENTUM,5,long,2022,0.5376,6.54,100.32,1.18,2.931,0.00338,13221.3,2.931,39.91
ES=F,rsi_overbought_70,MEAN_REV,20,long,1330,0.5383,4.87,60.74,0.725,2.921,0.00349,6471.2,2.921,9.72
GC=F,tod_european_open,TIME_OF_DAY,20,long,1193,0.5499,10.47,123.87,0.765,2.92,0.0035,12492.1,2.92,8.7
SPY,cvd_rising_strong,ORDERFLOW,5,long,979,0.5975,6.61,70.82,1.689,2.919,0.00351,6469.4,2.919,19.32
SLV,outside_bar_close_high,STRUCTURE,100,long,118,0.5932,181.98,677.41,1.087,2.918,0.00352,21473.4,2.918,2.33
SPY,range_contraction,VOL_REGIME,5,long,556,0.5845,8.15,65.89,2.239,2.916,0.00354,4530.8,2.916,10.97
IWM,death_cross_state,MOMENTUM,20,long,1867,0.5233,16.93,251.7,0.609,2.907,0.00365,31612.2,2.907,36.84
GLD,rvol_above_iv_proxy,GAMMA_PROXY,20,long,419,0.5823,29.25,206.55,1.282,2.899,0.00375,12255.5,2.899,8.27
