symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
LQD,outside_bar_close_low,STRUCTURE,390,long,101,0.4851,22.7,302.18,0.154,0.755,0.45023,2292.9,0.755,1.99
USDJPY=X,rvol_high_decile,VOL_REGIME,20,short,1854,0.4563,1.14,65.23,0.158,0.754,0.45078,2117.9,0.754,10.82
SI=F,stack_volspike_powerhour,STACK,20,long,13,0.6923,76.67,367.74,1.887,0.752,0.45224,996.7,0.752,0.09
XLE,cvd_falling_strong,ORDERFLOW,5,long,1097,0.5369,2.89,127.34,0.411,0.752,0.45231,3169.8,0.752,21.63
UNG,range_contraction,VOL_REGIME,20,short,707,0.5516,17.9,633.04,0.256,0.752,0.45218,12654.1,0.752,13.94
BTC-USD,close_at_low,ORDERFLOW,100,long,2859,0.5068,6.62,471.65,0.057,0.751,0.45287,18930.3,0.751,16.36
MDY,stack_overbought_downtrend,STACK,100,long,143,0.5594,18.07,288.1,0.254,0.75,0.4532,2584.2,0.75,2.82
XLRE,stack_overbought_downtrend,STACK,5,short,100,0.57,8.79,117.53,1.354,0.748,0.4544,879.3,0.748,1.97
ETH-USD,tod_overnight_close,TIME_OF_DAY,100,short,1450,0.5262,14.49,738.12,0.079,0.747,0.45489,21003.8,0.747,8.3
LQD,inside_bar,STRUCTURE,100,short,717,0.5091,4.74,169.91,0.113,0.747,0.45504,3398.7,0.747,14.14
CL=F,tod_open_hour,TIME_OF_DAY,20,long,603,0.5323,7.25,238.51,0.275,0.746,0.45562,4369.8,0.746,4.47
NG=F,momo_5d_strong_up,MOMENTUM,390,long,2876,0.4868,24.26,1745.42,0.028,0.745,0.456,69777.1,0.745,21.35
XLP,stack_open_strong_momo,STACK,20,short,165,0.5515,8.07,139.41,0.524,0.744,0.45708,1331.7,0.744,3.25
GBPUSD=X,outside_bar_close_high,STRUCTURE,5,short,581,0.4991,0.63,20.4,0.557,0.742,0.45798,364.9,0.742,3.37
GC=F,rsi_extreme_low_20,MEAN_REV,100,short,51,0.5294,31.27,300.82,0.421,0.742,0.45795,1594.5,0.742,0.37
BTC-USD,death_cross_state,MOMENTUM,20,short,8361,0.48,1.96,240.96,0.073,0.742,0.45789,16355.8,0.742,47.84
ETH-USD,rvol_high_decile,VOL_REGIME,390,long,2034,0.5143,23.23,1416.2,0.034,0.74,0.45939,47254.9,0.74,11.64
XLRE,vol_spike_2sd,VOLUME,100,short,291,0.5223,16.67,385.06,0.175,0.738,0.46034,4849.6,0.738,5.74
GBPUSD=X,range_contraction,VOL_REGIME,5,short,1485,0.5111,0.31,16.2,0.347,0.738,0.46046,460.7,0.738,8.62
GBPUSD=X,close_at_high,ORDERFLOW,5,short,2627,0.5097,0.28,19.68,0.261,0.738,0.46044,744.4,0.738,15.25
IEF,wide_bar_close_high,ORDERFLOW,100,short,120,0.55,10.16,151.02,0.272,0.737,0.46122,1218.9,0.737,2.37
XLE,stack_oversold_uptrend,STACK,100,short,162,0.4074,24.13,416.68,0.234,0.737,0.46111,3908.7,0.737,3.19
XLB,stack_volspike_powerhour,STACK,100,short,203,0.5517,21.55,416.97,0.209,0.736,0.46143,4375.5,0.736,4.0
USDJPY=X,tod_lunch_lull,TIME_OF_DAY,20,long,1442,0.5472,1.08,55.59,0.175,0.735,0.46215,1552.1,0.735,8.42
TLT,tod_power_hour,TIME_OF_DAY,20,short,967,0.5181,3.38,143.05,0.214,0.734,0.46308,3264.0,0.734,19.06
UNG,stack_oversold_uptrend,STACK,100,short,182,0.5824,69.05,1271.47,0.22,0.733,0.46376,12567.4,0.733,3.59
SI=F,inside_bar,STRUCTURE,5,long,2035,0.5209,2.22,136.83,0.294,0.733,0.46347,4525.3,0.733,14.84
UNG,trend_above_50sma,MOMENTUM,5,long,2286,0.5105,4.97,324.09,0.277,0.733,0.46358,11357.6,0.733,45.07
TLT,range_spike,VOL_REGIME,5,long,246,0.5569,2.86,61.22,0.845,0.732,0.46424,702.7,0.732,4.85
USDJPY=X,momo_5d_strong_up,MOMENTUM,390,short,62,0.5,23.87,256.76,0.191,0.732,0.4642,1479.8,0.732,0.36
XLV,dow_friday,TIME_OF_DAY,5,long,1018,0.4961,1.51,65.88,0.415,0.732,0.46412,1538.9,0.732,20.07
SI=F,cvd_falling_strong,ORDERFLOW,5,long,2750,0.5556,2.21,158.57,0.252,0.731,0.46471,6079.5,0.731,20.06
XLRE,wide_bar_close_high,ORDERFLOW,100,long,127,0.5118,23.34,359.86,0.263,0.731,0.46481,2964.3,0.731,2.5
LQD,tod_open_hour,TIME_OF_DAY,100,long,715,0.5203,4.55,166.54,0.11,0.73,0.46542,3250.5,0.73,14.1
XLP,tick_imb_negative,ORDERFLOW,20,long,1030,0.4922,2.87,126.1,0.206,0.73,0.46518,2955.7,0.73,20.31
XLP,vol_dry_neg2sd,VOLUME,5,short,541,0.5139,2.06,65.67,0.568,0.73,0.46543,1114.9,0.73,10.67
AUDUSD=X,vol_compression_then_expansion,GAMMA_PROXY,5,short,3634,0.5008,0.31,25.63,0.219,0.729,0.46593,1126.7,0.729,20.97
SI=F,stack_oversold_uptrend,STACK,20,long,243,0.5844,12.66,271.06,0.423,0.728,0.46674,3075.2,0.728,1.77
HG=F,death_cross_state,MOMENTUM,20,short,5868,0.4831,1.92,202.13,0.086,0.728,0.46658,11272.8,0.728,42.8
RTY=F,stack_overbought_downtrend,STACK,390,long,294,0.5646,21.18,499.63,0.087,0.727,0.4673,6227.1,0.727,2.15
GBPUSD=X,rvol_above_iv_proxy,GAMMA_PROXY,20,short,1131,0.5314,0.8,37.13,0.196,0.727,0.46753,907.3,0.727,6.56
ETH-USD,cvd_falling_strong,ORDERFLOW,100,short,3685,0.498,9.14,762.99,0.048,0.727,0.46708,33683.6,0.727,21.09
EURUSD=X,rvol_high_decile,VOL_REGIME,5,long,1827,0.4871,0.39,23.14,0.307,0.726,0.46795,717.8,0.726,10.6
EURUSD=X,tod_power_hour,TIME_OF_DAY,20,long,1450,0.4786,0.77,40.41,0.172,0.725,0.46861,1115.1,0.725,8.41
TLT,tick_imb_negative,ORDERFLOW,390,long,942,0.4352,13.09,554.06,0.048,0.725,0.46824,12334.7,0.725,18.57
UNG,momo_acceleration_pos,MOMENTUM,20,short,2471,0.5374,8.96,615.32,0.132,0.724,0.46905,22145.6,0.724,48.72
XLB,death_cross_state,MOMENTUM,5,long,2246,0.5169,1.52,99.71,0.277,0.724,0.46895,3422.1,0.724,44.28
XLY,close_at_high,ORDERFLOW,5,long,733,0.5375,2.94,109.96,0.483,0.723,0.46984,2151.7,0.723,14.45
ETH-USD,momo_5d_strong_down,MOMENTUM,390,short,3216,0.5308,18.25,1433.33,0.026,0.722,0.4702,58699.9,0.722,18.41
DBC,wide_bar_close_high,ORDERFLOW,5,long,116,0.5431,4.61,68.76,1.214,0.722,0.47016,534.9,0.722,2.29
USDJPY=X,wide_bar_close_low,ORDERFLOW,20,short,316,0.443,2.76,68.16,0.367,0.721,0.47093,873.6,0.721,1.84
QQQ,outside_bar_close_low,STRUCTURE,5,short,140,0.4714,5.66,93.14,1.101,0.72,0.47177,793.0,0.72,2.76
SHY,tod_open_hour,TIME_OF_DAY,20,long,726,0.5427,0.49,18.22,0.241,0.719,0.47232,352.7,0.719,14.31
USDJPY=X,inside_bar,STRUCTURE,20,long,2593,0.543,0.78,55.2,0.128,0.718,0.4727,2018.4,0.718,15.14
CPER,momo_5d_strong_down,MOMENTUM,5,long,740,0.5405,5.14,194.73,0.478,0.718,0.47251,3805.5,0.718,14.62
USDJPY=X,stack_overbought_downtrend,STACK,100,short,353,0.4788,5.08,133.04,0.155,0.717,0.47317,1793.0,0.717,2.06
HYG,close_at_low,ORDERFLOW,5,short,480,0.5,0.94,28.81,0.593,0.717,0.47311,452.9,0.717,9.46
XLV,tod_open_hour,TIME_OF_DAY,5,long,729,0.5171,1.46,54.8,0.481,0.717,0.47321,1061.3,0.717,14.37
IEF,bbz_above_2,MEAN_REV,390,short,242,0.5537,11.27,244.84,0.094,0.716,0.47412,2726.3,0.716,4.77
EURUSD=X,tod_overnight_close,TIME_OF_DAY,5,short,1363,0.5393,0.32,16.74,0.35,0.713,0.47582,440.6,0.713,7.91
XLF,rvol_above_iv_proxy,GAMMA_PROXY,5,short,353,0.4986,2.5,65.87,0.686,0.712,0.47652,881.1,0.712,6.95
XLY,stack_open_strong_momo,STACK,5,short,239,0.4686,3.3,71.73,0.834,0.712,0.47646,789.5,0.712,4.71
SHY,wide_bar_close_high,ORDERFLOW,390,long,92,0.5,5.33,71.86,0.152,0.711,0.47679,490.4,0.711,1.81
USDCAD=X,rvol_low_decile,VOL_REGIME,390,long,1889,0.522,1.98,121.43,0.033,0.708,0.47915,3734.9,0.708,10.9
AUDUSD=X,stack_orderflow_trend_align,STACK,5,short,988,0.5121,0.56,24.92,0.408,0.708,0.47886,554.7,0.708,5.7
GBPUSD=X,trend_above_50sma,MOMENTUM,5,short,8825,0.5097,0.15,20.0,0.136,0.708,0.479,1329.8,0.708,51.22
HG=F,momo_acceleration_pos,MOMENTUM,5,long,4050,0.5301,1.1,98.97,0.201,0.708,0.47914,4457.5,0.708,29.54
BTC-USD,tod_european_open,TIME_OF_DAY,100,long,1447,0.5093,8.54,458.84,0.075,0.708,0.47905,12354.5,0.708,8.28
YM=F,tod_open_hour,TIME_OF_DAY,20,long,598,0.5401,2.41,83.34,0.262,0.707,0.47938,1441.5,0.707,4.38
USO,stack_orderflow_trend_align,STACK,5,long,302,0.5397,10.03,246.95,0.735,0.706,0.48031,3029.0,0.706,5.95
GC=F,stack_volspike_powerhour,STACK,100,long,13,0.6154,48.91,249.95,0.792,0.706,0.48046,635.9,0.706,0.09
MDY,range_spike,VOL_REGIME,20,long,270,0.5259,9.07,211.09,0.389,0.706,0.48008,2449.4,0.706,5.32
NG=F,wide_bar_close_low,ORDERFLOW,5,long,327,0.4893,10.61,271.81,0.706,0.706,0.48042,3468.2,0.706,2.43
ETH-USD,tod_power_hour,TIME_OF_DAY,5,long,1458,0.5151,2.92,157.98,0.334,0.706,0.48045,4256.3,0.706,8.34
UNG,rsi_oversold_30,MEAN_REV,5,long,589,0.4975,6.95,239.48,0.526,0.705,0.48092,4096.4,0.705,11.61
HYG,outside_bar_close_low,STRUCTURE,20,long,103,0.534,3.38,48.61,0.628,0.705,0.481,347.6,0.705,2.03
RTY=F,trend_above_50sma,MOMENTUM,20,short,7234,0.5225,1.08,130.02,0.075,0.704,0.48125,7788.4,0.704,52.79
GLD,rvol_high_decile,VOL_REGIME,5,long,578,0.5363,4.9,167.39,0.53,0.704,0.48135,2833.6,0.704,11.41
XLRE,rsi_extreme_high_80,MEAN_REV,5,short,54,0.6111,9.22,96.24,1.733,0.704,0.48162,497.7,0.704,1.06
XLI,outside_bar_close_high,STRUCTURE,20,long,166,0.5301,8.16,149.18,0.495,0.704,0.48115,1354.0,0.704,3.27
TLT,stack_orderflow_trend_align,STACK,100,long,267,0.4382,14.68,341.21,0.174,0.703,0.48205,3919.5,0.703,5.26
BTC-USD,rsi_oversold_30,MEAN_REV,390,long,858,0.5373,24.6,1024.95,0.049,0.703,0.48206,21105.9,0.703,4.91
LQD,momo_5d_strong_down,MOMENTUM,100,short,77,0.6234,15.99,199.93,0.324,0.702,0.48275,1231.4,0.702,1.52
RTY=F,tick_imb_positive,ORDERFLOW,5,short,2735,0.4863,0.91,68.09,0.243,0.701,0.48305,2497.7,0.701,19.96
LQD,wide_bar_close_high,ORDERFLOW,100,short,109,0.578,11.8,175.85,0.272,0.701,0.48358,1286.2,0.701,2.15
HYG,stack_overbought_downtrend,STACK,100,short,145,0.5241,5.93,101.83,0.236,0.701,0.48324,859.7,0.701,2.86
HG=F,rvol_above_iv_proxy,GAMMA_PROXY,20,long,1093,0.527,3.39,160.3,0.192,0.7,0.48399,3709.3,0.7,7.97
IWM,stack_volspike_powerhour,STACK,100,long,44,0.5227,56.05,532.13,0.426,0.699,0.48474,2466.2,0.699,0.87
MDY,stack_open_strong_momo,STACK,20,short,215,0.4884,9.56,200.73,0.431,0.699,0.48477,2056.3,0.699,4.24
ETH-USD,stack_open_strong_momo,STACK,5,long,205,0.5463,10.66,218.36,0.883,0.699,0.48474,2184.5,0.699,1.17
USDCAD=X,wide_bar_close_low,ORDERFLOW,100,long,207,0.4976,3.28,67.59,0.196,0.698,0.48544,678.4,0.698,1.19
XLE,vol_spike_2sd,VOLUME,20,short,277,0.4765,8.97,213.98,0.38,0.698,0.4852,2485.6,0.698,5.46
SHY,cvd_falling_strong,ORDERFLOW,5,long,967,0.5274,0.24,10.53,0.406,0.697,0.48552,228.4,0.697,19.06
SHY,rsi_extreme_high_80,MEAN_REV,390,long,79,0.3797,5.97,76.32,0.16,0.696,0.48673,471.8,0.696,1.56
TLT,tod_open_hour,TIME_OF_DAY,5,long,729,0.5281,1.11,43.1,0.467,0.696,0.48647,809.8,0.696,14.37
LQD,tod_lunch_lull,TIME_OF_DAY,100,long,1419,0.5342,3.09,167.38,0.075,0.696,0.48641,4388.7,0.696,27.98
GBPUSD=X,stack_orderflow_trend_align,STACK,20,short,1164,0.5146,0.8,39.11,0.184,0.695,0.4872,927.1,0.695,6.76
XLK,outside_bar_close_low,STRUCTURE,20,long,147,0.483,14.17,247.12,0.519,0.695,0.48703,2082.4,0.695,2.9
GBPUSD=X,stack_orderflow_trend_align,STACK,390,long,1149,0.5222,2.82,137.73,0.042,0.695,0.48723,3243.4,0.695,6.67
GC=F,wide_bar_close_low,ORDERFLOW,20,long,216,0.5139,6.35,134.34,0.428,0.695,0.48726,1371.5,0.695,1.57
ETH-USD,wide_bar_close_high,ORDERFLOW,20,short,426,0.5329,11.44,339.9,0.305,0.695,0.48721,4873.9,0.695,2.44
ETH-USD,close_at_high,ORDERFLOW,390,long,2684,0.4475,20.7,1546.91,0.027,0.693,0.48817,55556.1,0.693,15.36
SHY,momo_acceleration_pos,MOMENTUM,390,short,28,0.3571,7.15,54.58,0.268,0.693,0.48829,200.2,0.693,0.55
USDJPY=X,wide_bar_close_high,ORDERFLOW,100,long,336,0.5565,4.5,119.36,0.153,0.692,0.48911,1513.5,0.692,1.96
ETH-USD,tod_european_open,TIME_OF_DAY,390,short,1421,0.5581,27.33,1489.11,0.038,0.692,0.48898,38841.0,0.692,8.13
NQ=F,rsi_oversold_30,MEAN_REV,5,long,743,0.5357,2.27,89.5,0.459,0.691,0.48937,1686.5,0.691,5.43
CL=F,range_spike,VOL_REGIME,100,long,598,0.4866,17.1,606.67,0.114,0.689,0.49065,10225.7,0.689,4.44
XLU,wide_bar_close_low,ORDERFLOW,20,long,139,0.5324,10.88,186.17,0.529,0.689,0.49071,1512.7,0.689,2.74
ETH-USD,outside_bar_close_low,STRUCTURE,20,long,523,0.5277,10.42,346.35,0.272,0.688,0.49136,5450.6,0.688,2.99
HG=F,vol_dry_neg2sd,VOLUME,5,long,964,0.5073,1.61,72.64,0.401,0.688,0.49155,1551.3,0.688,7.03
ETH-USD,tick_imb_positive,ORDERFLOW,5,long,3713,0.4783,1.82,161.46,0.204,0.687,0.49208,6759.2,0.687,21.25
ES=F,stack_orderflow_trend_align,STACK,5,long,1187,0.5324,0.65,32.47,0.36,0.686,0.49298,766.9,0.686,8.68
XLE,bbz_below_2,MEAN_REV,5,short,220,0.5045,6.77,146.31,0.837,0.686,0.4927,1488.7,0.686,4.34
USO,range_contraction,VOL_REGIME,5,long,643,0.5101,5.16,190.87,0.49,0.686,0.49264,3320.7,0.686,12.68
NG=F,rvol_above_iv_proxy,GAMMA_PROXY,20,long,1086,0.5046,10.19,489.12,0.188,0.686,0.49248,11063.5,0.686,8.06
XLI,stack_open_strong_momo,STACK,20,long,205,0.5805,8.73,182.17,0.434,0.686,0.49243,1790.5,0.686,4.04
SHY,close_at_high,ORDERFLOW,5,short,717,0.4742,0.27,10.41,0.463,0.685,0.49324,190.9,0.685,14.13
USDCAD=X,range_contraction,VOL_REGIME,20,long,1470,0.549,0.5,27.81,0.162,0.685,0.49354,730.2,0.685,8.48
IEF,range_spike,VOL_REGIME,5,long,248,0.5323,1.4,32.24,0.786,0.684,0.49382,347.4,0.684,4.89
SHY,rvol_low_decile,VOL_REGIME,5,long,462,0.5368,0.28,8.71,0.575,0.683,0.4944,127.9,0.683,9.11
XLE,bbz_above_2,MEAN_REV,20,long,291,0.5636,7.99,199.82,0.362,0.682,0.49544,2323.6,0.682,5.74
BTC-USD,vol_spike_2sd,VOLUME,20,long,1359,0.4996,4.31,233.62,0.167,0.681,0.49602,5862.9,0.681,7.78
LQD,vol_dry_neg2sd,VOLUME,100,long,697,0.5466,4.22,163.88,0.104,0.68,0.49665,2941.1,0.68,13.74
LQD,tod_lunch_lull,TIME_OF_DAY,20,long,1441,0.5177,1.4,78.43,0.162,0.68,0.49648,2024.6,0.68,28.41
XLV,vol_dry_neg2sd,VOLUME,5,short,546,0.5037,2.23,76.73,0.525,0.678,0.49792,1215.2,0.678,10.76
YM=F,rsi_overbought_70,MEAN_REV,20,long,1304,0.4992,1.25,66.37,0.17,0.678,0.49754,1625.7,0.678,9.54
BTC-USD,dow_midweek,TIME_OF_DAY,5,short,7508,0.5036,0.92,117.5,0.142,0.677,0.49809,6897.8,0.677,42.96
LQD,death_cross_state,MOMENTUM,5,long,2310,0.5247,0.6,42.78,0.255,0.676,0.49915,1389.6,0.676,45.54
XLV,rvol_above_iv_proxy,GAMMA_PROXY,100,long,349,0.5415,10.78,298.16,0.146,0.676,0.49923,3763.7,0.676,6.88
NG=F,wide_bar_close_high,ORDERFLOW,390,long,336,0.506,66.36,1800.8,0.076,0.676,0.49936,22297.7,0.676,2.49
SI=F,rsi_extreme_high_80,MEAN_REV,100,short,173,0.4451,36.08,701.62,0.208,0.676,0.49876,6242.5,0.676,1.26
SHY,vol_spike_2sd,VOLUME,20,short,335,0.4597,0.69,18.66,0.334,0.675,0.49999,230.3,0.675,6.6
^VIX,wide_bar_close_high,ORDERFLOW,20,short,286,0.6259,54.99,1380.06,0.361,0.674,0.50043,15726.0,0.674,2.87
ETH-USD,golden_cross_state,MOMENTUM,5,short,8082,0.5069,1.1,147.1,0.136,0.673,0.50085,8901.7,0.673,46.25
XLI,stack_overbought_downtrend,STACK,100,long,134,0.5896,17.51,301.61,0.235,0.672,0.50164,2346.0,0.672,2.64
CL=F,rvol_above_iv_proxy,GAMMA_PROXY,100,long,924,0.4946,13.86,628.05,0.089,0.671,0.50247,12802.5,0.671,6.85
ES=F,rsi_extreme_high_80,MEAN_REV,5,long,177,0.5254,1.37,27.08,0.913,0.671,0.50236,241.6,0.671,1.29
DBC,rvol_above_iv_proxy,GAMMA_PROXY,20,long,365,0.5068,7.31,208.51,0.317,0.67,0.50279,2669.4,0.67,7.2
GBPUSD=X,stack_orderflow_trend_align,STACK,5,short,1164,0.5146,0.37,19.02,0.355,0.67,0.50301,434.7,0.67,6.76
XLI,wide_bar_close_high,ORDERFLOW,20,short,127,0.4724,11.28,189.64,0.538,0.67,0.50254,1432.9,0.67,2.5
DBC,stack_volspike_powerhour,STACK,390,long,120,0.4667,55.69,910.34,0.125,0.67,0.50279,6682.6,0.67,2.37
XLY,vol_spike_2sd,VOLUME,5,long,263,0.5285,4.2,101.69,0.748,0.67,0.50276,1105.1,0.67,5.19
XLV,wide_bar_close_low,ORDERFLOW,5,long,111,0.5405,4.29,67.53,1.148,0.669,0.5038,475.7,0.669,2.19
SLV,rvol_high_decile,VOL_REGIME,5,short,563,0.4902,10.67,379.07,0.51,0.668,0.50404,6009.5,0.668,11.11
RTY=F,tod_european_open,TIME_OF_DAY,5,long,1191,0.5197,1.55,80.29,0.35,0.668,0.5044,1849.7,0.668,8.69
XLV,stack_open_strong_momo,STACK,20,long,175,0.5314,7.76,153.56,0.457,0.668,0.50391,1357.7,0.668,3.45
IWM,outside_bar_close_low,STRUCTURE,20,long,169,0.4852,11.08,215.81,0.464,0.667,0.50463,1871.9,0.667,3.33
GC=F,rsi_extreme_high_80,MEAN_REV,390,long,177,0.4746,20.75,414.1,0.103,0.667,0.50502,3672.5,0.667,1.29
XLU,momo_acceleration_pos,MOMENTUM,5,long,1649,0.5403,1.59,96.65,0.297,0.667,0.5045,2619.6,0.667,32.51
XLV,range_contraction,VOL_REGIME,100,short,289,0.4567,12.68,323.73,0.158,0.666,0.50556,3664.0,0.666,5.7
DIA,wide_bar_close_low,ORDERFLOW,20,long,144,0.6389,9.92,178.66,0.503,0.666,0.50518,1428.7,0.666,2.84
CPER,wide_bar_close_low,ORDERFLOW,5,long,100,0.51,7.64,114.8,1.205,0.665,0.50574,764.0,0.665,1.98
UNG,range_spike,VOL_REGIME,5,short,231,0.5455,11.91,272.28,0.792,0.665,0.50627,2750.5,0.665,4.55
RTY=F,vol_spike_2sd,VOLUME,5,long,1089,0.5161,1.57,77.93,0.364,0.664,0.50692,1706.7,0.664,7.95
LQD,trend_above_50sma,MOMENTUM,100,long,2567,0.5049,2.3,175.46,0.053,0.664,0.50684,5900.8,0.664,50.61
DBC,momo_5d_strong_up,MOMENTUM,5,long,527,0.5294,2.88,99.7,0.524,0.664,0.50649,1520.4,0.664,10.39
USDCAD=X,rsi_extreme_low_20,MEAN_REV,5,short,122,0.5246,0.88,14.59,1.086,0.663,0.50752,106.8,0.663,0.7
CL=F,bbz_below_2,MEAN_REV,20,long,837,0.5245,5.48,239.65,0.207,0.662,0.50826,4586.7,0.662,6.21
SI=F,momo_5d_strong_down,MOMENTUM,20,long,1537,0.5758,6.45,382.0,0.153,0.662,0.50774,9919.6,0.662,11.21
CPER,momo_5d_strong_up,MOMENTUM,20,long,900,0.5167,5.55,251.65,0.2,0.662,0.50797,4997.8,0.662,17.78
ETH-USD,tod_lunch_lull,TIME_OF_DAY,100,short,1448,0.5069,12.74,733.52,0.07,0.661,0.50863,18449.2,0.661,8.29
SPY,death_cross_state,MOMENTUM,5,long,1367,0.523,2.02,113.5,0.323,0.659,0.50998,2764.9,0.659,26.97
UNG,trend_below_50sma,MOMENTUM,20,short,2730,0.5498,7.79,617.31,0.114,0.659,0.50961,21270.2,0.659,53.82
XLP,golden_cross_state,MOMENTUM,20,long,2771,0.502,1.57,125.34,0.113,0.659,0.51003,4346.6,0.659,54.63
XLRE,bbz_below_2,MEAN_REV,5,long,279,0.509,3.84,97.26,0.714,0.659,0.50996,1070.5,0.659,5.5
GBPUSD=X,outside_bar_close_low,STRUCTURE,5,long,581,0.506,0.61,22.47,0.493,0.657,0.51143,355.6,0.657,3.37
DBC,trend_above_50sma,MOMENTUM,5,long,2778,0.523,1.17,93.71,0.226,0.657,0.51118,3244.9,0.657,54.77
ETH-USD,momo_acceleration_pos,MOMENTUM,390,short,6638,0.5304,11.95,1485.85,0.016,0.655,0.51215,79353.1,0.655,37.99
XLP,cvd_falling_strong,ORDERFLOW,5,short,1014,0.4961,1.46,70.91,0.372,0.654,0.51291,1477.5,0.654,19.99
IEF,momo_5d_strong_up,MOMENTUM,100,long,37,0.4324,14.52,135.0,0.435,0.654,0.5131,537.1,0.654,0.73
XLU,stack_overbought_downtrend,STACK,5,short,124,0.4677,5.33,90.77,1.063,0.654,0.5132,660.9,0.654,2.44
MDY,rsi_extreme_high_80,MEAN_REV,390,short,85,0.5882,38.75,546.58,0.145,0.654,0.51337,3293.6,0.654,1.68
XLRE,momo_5d_strong_up,MOMENTUM,5,short,489,0.4847,2.71,91.71,0.534,0.653,0.5139,1323.8,0.653,9.64
LQD,wide_bar_close_low,ORDERFLOW,20,short,129,0.4961,4.9,85.27,0.52,0.653,0.51397,632.1,0.653,2.54
GBPUSD=X,momo_acceleration_neg,MOMENTUM,100,short,1174,0.5179,1.91,100.29,0.077,0.653,0.51381,2243.5,0.653,6.81
EURUSD=X,dow_monday,TIME_OF_DAY,20,long,3449,0.4732,0.39,35.24,0.1,0.652,0.51459,1348.9,0.652,20.01
USDJPY=X,dow_midweek,TIME_OF_DAY,5,long,10436,0.526,0.17,26.97,0.115,0.652,0.51467,1795.3,0.652,60.92
HG=F,outside_bar_close_low,STRUCTURE,20,long,420,0.5143,5.26,165.65,0.287,0.651,0.51515,2209.5,0.651,3.06
ETH-USD,close_at_low,ORDERFLOW,5,long,2596,0.5189,2.25,176.18,0.231,0.65,0.51551,5837.3,0.65,14.86
LQD,golden_cross_state,MOMENTUM,5,long,2558,0.5,0.45,35.05,0.233,0.65,0.51555,1152.8,0.65,50.43
NG=F,bbz_above_2,MEAN_REV,100,short,904,0.4934,19.21,888.38,0.088,0.65,0.51552,17369.2,0.65,6.71
SLV,stack_oversold_uptrend,STACK,20,short,241,0.5311,14.76,352.65,0.379,0.65,0.51573,3558.2,0.65,4.76
GBPUSD=X,wide_bar_close_high,ORDERFLOW,20,long,430,0.4977,1.19,37.83,0.284,0.65,0.51593,509.7,0.65,2.5
EURUSD=X,rsi_extreme_low_20,MEAN_REV,5,short,86,0.5116,1.08,15.42,1.266,0.649,0.51642,92.8,0.649,0.5
GC=F,rvol_low_decile,VOL_REGIME,5,short,1542,0.5091,0.87,52.46,0.299,0.649,0.51657,1336.3,0.649,11.24
XLK,wide_bar_close_high,ORDERFLOW,5,long,121,0.5868,6.54,111.15,1.065,0.647,0.51757,791.2,0.647,2.39
NG=F,vol_spike_2sd,VOLUME,20,long,1089,0.4894,7.82,399.53,0.177,0.646,0.51819,8519.0,0.646,8.08
LQD,dow_monday,TIME_OF_DAY,100,long,948,0.5496,3.56,169.65,0.085,0.646,0.51855,3372.1,0.646,18.69
XLF,tick_imb_positive,ORDERFLOW,20,long,1013,0.5499,3.46,170.41,0.184,0.646,0.51833,3503.3,0.646,19.95
XLP,rvol_above_iv_proxy,GAMMA_PROXY,100,long,342,0.5673,9.43,269.96,0.141,0.646,0.51833,3224.7,0.646,6.74
IWM,wide_bar_close_high,ORDERFLOW,100,long,126,0.5635,28.42,494.82,0.232,0.645,0.51912,3580.9,0.645,2.49
ES=F,rvol_above_iv_proxy,GAMMA_PROXY,20,long,837,0.5651,1.74,78.16,0.201,0.644,0.51966,1455.9,0.644,6.12
YM=F,rsi_extreme_high_80,MEAN_REV,390,short,291,0.4708,9.85,260.99,0.077,0.644,0.51967,2866.6,0.644,2.13
IWM,stack_overbought_downtrend,STACK,20,short,126,0.4762,8.55,149.11,0.519,0.643,0.51997,1076.9,0.643,2.49
DBC,stack_volspike_powerhour,STACK,5,short,128,0.4766,7.14,125.47,1.029,0.643,0.5199,913.5,0.643,2.52
USDCAD=X,stack_oversold_uptrend,STACK,5,long,374,0.4866,0.46,13.88,0.602,0.643,0.52012,172.6,0.643,2.16
LQD,vol_spike_2sd,VOLUME,20,short,268,0.4888,2.96,75.7,0.354,0.641,0.52167,794.1,0.641,5.28
USDCAD=X,golden_cross_state,MOMENTUM,5,short,9056,0.4936,0.11,15.66,0.122,0.64,0.52235,953.5,0.64,52.26
LQD,death_cross_state,MOMENTUM,20,long,2303,0.5319,1.1,82.35,0.121,0.64,0.52215,2529.5,0.64,45.41
UNG,momo_acceleration_pos,MOMENTUM,5,short,2480,0.5081,3.84,299.64,0.232,0.638,0.52345,9520.8,0.638,48.9
ETH-USD,tod_open_hour,TIME_OF_DAY,100,short,723,0.5076,17.5,737.47,0.096,0.638,0.52338,12654.1,0.638,4.14
USDJPY=X,rsi_oversold_30,MEAN_REV,5,short,950,0.4695,0.69,33.39,0.375,0.638,0.52344,656.7,0.638,5.55
XLY,outside_bar_close_low,STRUCTURE,5,short,156,0.5,5.33,104.26,0.925,0.638,0.52322,831.3,0.638,3.08
IEF,stack_orderflow_trend_align,STACK,5,short,295,0.4847,1.26,33.91,0.672,0.638,0.52347,371.6,0.638,5.82
