symbol,asset_class,strategy,sharpe,cagr,maxdd,pf,n_flips,total_ret
YM=F,FUTURE,Keltner_Break,-0.5040111219440344,-0.0827754608411998,-0.35138066964056597,0.9764994669565983,228,-0.18697111723916449
YM=F,FUTURE,RSI_Pullback,0.6978597705441809,0.0391147458755563,-0.06034372511149384,1.0756635245541992,181,0.09627478033781478
YM=F,FUTURE,VolTarget_Trend,0.8506102903602446,0.13547506134301623,-0.14123160492527717,1.0492270652062974,1761,0.3557653541162096
GC=F,FUTURE,TSMOM_200,0.08444686615581506,-0.004931880946654754,-0.2571532819204262,1.0036964395252816,369,-0.011760898274233433
GC=F,FUTURE,Donchian_20/10,0.9377592938123733,0.19501238441883162,-0.17309187378677574,1.041558617277671,381,0.5315917062856872
GC=F,FUTURE,Donchian_55/20,0.3610407939605548,0.05598226789766514,-0.1992717263438046,1.015803272716849,173,0.13921974548319938
GC=F,FUTURE,GoldenCross_50/200,1.4128910811308877,0.25156157169977433,-0.16360225278349216,1.0825783904341095,74,0.7107699882294967
GC=F,FUTURE,MACD,1.5328383194121944,0.3577785402026423,-0.16667058178146335,1.0687960063009305,1037,1.0789494315932129
GC=F,FUTURE,MACD_trendfilt,1.4947869547874493,0.23154775814746542,-0.08975342185939099,1.0916574444443012,1419,0.6460353198283182
GC=F,FUTURE,Clenow_Momo,1.656428492042885,0.2537331186912528,-0.1092908689705867,1.1017232153516014,680,0.7178813772182024
GC=F,FUTURE,DualMomo_240,0.8497571439606912,0.14126769792849014,-0.18166201058528894,1.0472936783575286,410,0.3718971462098535
GC=F,FUTURE,Connors_RSI2,-0.005585410518541927,-0.005319353947765948,-0.13105729303785935,0.9992323734878937,652,-0.012681462492239337
GC=F,FUTURE,Bollinger_MR,0.5487125538220584,0.06554037380813527,-0.1639461162458151,1.0517556552029106,492,0.1640497180053746
GC=F,FUTURE,Keltner_Break,0.10612339663344897,-0.00020816381357935398,-0.3324134306494943,1.0046199073508797,185,-0.000498039145678808
GC=F,FUTURE,RSI_Pullback,0.055987798081863535,0.00027762087932048374,-0.17688412171149379,1.0060366680683202,180,0.0006644423379966735
GC=F,FUTURE,VolTarget_Trend,2.0667075308302087,0.5505377799694497,-0.19238771349949643,1.1081299823743986,4848,1.8562861523603256
SI=F,FUTURE,TSMOM_200,0.18770083744743044,-0.01901604228198117,-0.4869915664238451,1.0088191992051567,389,-0.04495222248641528
SI=F,FUTURE,Donchian_20/10,-0.14579125744440152,-0.15553548528139804,-0.43686058736488115,0.9932558214705994,400,-0.33301358850393536
SI=F,FUTURE,Donchian_55/20,-0.16619291095443517,-0.16329926319383392,-0.4286152636914403,0.992298454626472,191,-0.3476096181705729
SI=F,FUTURE,GoldenCross_50/200,1.1100990879844845,0.39042694642647136,-0.34107218265708,1.0690093352770804,84,1.2025640810499283
SI=F,FUTURE,MACD,1.1492121741268626,0.522651729303681,-0.363689645365578,1.0547781346533127,977,1.7380507851661942
SI=F,FUTURE,MACD_trendfilt,1.168913252177261,0.3995611171555318,-0.2133209980254339,1.0824662818734654,1369,1.2373862134936169
